label_id_long;label_id;parent_id;segment_description;label_name;
20201010000;2020101;20201;interest in automotive brands and types;Interest  Automotive  Brand  Alfa Romeo;
20201020000;2020102;20201;interest in automotive brands and types;Interest  Automotive  Brand  Audi;
20201030000;2020103;20201;interest in automotive brands and types;Interest  Automotive  Brand  Bentley;
20201040000;2020104;20201;interest in automotive brands and types;Interest  Automotive  Brand  BMW;
20201050000;2020105;20201;interest in automotive brands and types;Interest  Automotive  Brand  Citroen;
20201060000;2020106;20201;interest in automotive brands and types;Interest  Automotive  Brand  Daimler/ Mercedes;
20201070000;2020107;20201;interest in automotive brands and types;Interest  Automotive  Brand  Ferrari;
20201080000;2020108;20201;interest in automotive brands and types;Interest  Automotive  Brand  Honda;
20201090000;2020109;20201;interest in automotive brands and types;Interest  Automotive  Brand  Infiniti;
20201100000;2020110;20201;interest in automotive brands and types;Interest  Automotive  Brand  Jaguar;
20201110000;2020111;20201;interest in automotive brands and types;Interest  Automotive  Brand  Jeep;
20201120000;2020112;20201;interest in automotive brands and types;Interest  Automotive  Brand  Land rover;
20201130000;2020113;20201;interest in automotive brands and types;Interest  Automotive  Brand  Lexus;
20201140000;2020114;20201;interest in automotive brands and types;Interest  Automotive  Brand  Maserati;
20201150000;2020115;20201;interest in automotive brands and types;Interest  Automotive  Brand  Nissan;
20201160000;2020116;20201;interest in automotive brands and types;Interest  Automotive  Brand  Peugeot;
20201170000;2020117;20201;interest in automotive brands and types;Interest  Automotive  Brand  Porsche;
20201180000;2020118;20201;interest in automotive brands and types;Interest  Automotive  Brand  Suzuki;
20201190000;2020119;20201;interest in automotive brands and types;Interest  Automotive  Brand  Toyota;
20201200000;2020120;20201;interest in automotive brands and types;Interest  Automotive  Brand  Volvo;
20201210000;2020121;20201;interest in automotive brands and types;Interest  Automotive  Brand  VW;
20202000000;20202;202;interest in automotive brands and types;Interest  Automotive  Drive Type;
20202010000;2020201;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Diesel;
20202020000;2020202;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Electric;
20202030000;2020203;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Gas;
20202040000;2020204;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Gasoline;
20202050000;2020205;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Hybrid;
20202060000;2020206;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Other;
20202070000;2020207;20202;interest in automotive brands and types;Interest  Automotive  Drive Type  Plug-in Hybrid;
20203000000;20203;202;interest in automotive brands and types;Interest  Automotive  Financing;
20203010000;2020301;20203;interest in automotive brands and types;Interest  Automotive  Financing  Bank credit;
20203020000;2020302;20203;interest in automotive brands and types;Interest  Automotive  Financing  Carbank credit;
20203030000;2020303;20203;interest in automotive brands and types;Interest  Automotive  Financing  Direct payment (cash or transfer);
20203040000;2020304;20203;interest in automotive brands and types;Interest  Automotive  Financing  Leasing;
20203050000;2020305;20203;interest in automotive brands and types;Interest  Automotive  Financing  Long-time rental;
20203060000;2020306;20203;interest in automotive brands and types;Interest  Automotive  Financing  Private sale old car;
20203070000;2020307;20203;interest in automotive brands and types;Interest  Automotive  Financing  Trade-in old car;
20204000000;20204;202;interest in automotive brands and types;Interest  Automotive  Style;
20204010000;2020401;20204;interest in automotive brands and types;Interest  Automotive  Style  Compact class;
20204020000;2020402;20204;interest in automotive brands and types;Interest  Automotive  Style  Luxury class;
20204030000;2020403;20204;interest in automotive brands and types;Interest  Automotive  Style  Micro car;
20204040000;2020404;20204;interest in automotive brands and types;Interest  Automotive  Style  Middle class;
20204050000;2020405;20204;interest in automotive brands and types;Interest  Automotive  Style  Motorcycle;
20204060000;2020406;20204;interest in automotive brands and types;Interest  Automotive  Style  Off-road vehicle;
20204070000;2020407;20204;interest in automotive brands and types;Interest  Automotive  Style  Scooter;
20204080000;2020408;20204;interest in automotive brands and types;Interest  Automotive  Style  Small car;
20204090000;2020409;20204;interest in automotive brands and types;Interest  Automotive  Style  Sports car;
20204100000;2020410;20204;interest in automotive brands and types;Interest  Automotive  Style  SUV;
20204100100;202041001;2020410;interest in automotive brands and types;Interest  Automotive  Style  SUV  Compact SUV;
20204100200;202041002;2020410;interest in automotive brands and types;Interest  Automotive  Style  SUV  Large SUV;
20204100300;202041003;2020410;interest in automotive brands and types;Interest  Automotive  Style  SUV  Mini SUV;
20204110000;2020411;20204;interest in automotive brands and types;Interest  Automotive  Style  Upper mid-range;
20204120000;2020412;20204;interest in automotive brands and types;Interest  Automotive  Style  Van;
20204120100;202041201;2020412;interest in automotive brands and types;Interest  Automotive  Style  Van  Compact van;
20204120200;202041202;2020412;interest in automotive brands and types;Interest  Automotive  Style  Van  Large can;
20204120300;202041203;2020412;interest in automotive brands and types;Interest  Automotive  Style  Van  Mini-Van;
20205000000;20205;202;interest in automotive brands and types;Interest  Automotive  Type;
20205010000;2020501;20205;interest in automotive brands and types;Interest  Automotive  Type  New Vehicle;
20205020000;2020502;20205;interest in automotive brands and types;Interest  Automotive  Type  Used Vehicle;
20300000000;203;2;interest in books/ magazines subjects;Interest  Books and Literature;
20301000000;20301;203;interest in books/ magazines subjects;Interest  Books and Literature  Books;
20301010000;2030101;20301;interest in books/ magazines subjects;Interest  Books and Literature  Books  Art and Photography Books;
